source_file,Name,CAS,Clean_Name,CC50_raw,CC50_mM,Cell_line,Method,Mw
imidazolium.csv,3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-1H-imidazol-3-ium bromide,1870030-31-1,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00483,0.00483,A549,MTS,532.482
imidazolium.csv,3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-1H-imidazol-3-ium bromide,1870030-31-1,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00304,0.00304,MCF-7,MTS,532.482
imidazolium.csv,3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-1H-imidazol-3-ium bromide,1870030-31-1,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00869,0.00869,SW480,MTS,532.482
imidazolium.csv,3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-(naphthalen-2-yl)-2-oxoethyl)-1H-imidazol-3-ium bromide,1870030-33-3,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00087,0.00087,HL60,MTS,552.516
imidazolium.csv,3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-(naphthalen-2-yl)-2-oxoethyl)-1H-imidazol-3-ium bromide,1870030-33-3,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00293,0.00293,SMMC-7721,MTS,552.516
imidazolium.csv,3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-(naphthalen-2-yl)-2-oxoethyl)-1H-imidazol-3-ium bromide,1870030-33-3,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00299,0.00299,A549,MTS,552.516
imidazolium.csv,3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-(naphthalen-2-yl)-2-oxoethyl)-1H-imidazol-3-ium bromide,1870030-33-3,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00259,0.00259,MCF-7,MTS,552.516
imidazolium.csv,3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-(naphthalen-2-yl)-2-oxoethyl)-1H-imidazol-3-ium bromide,1870030-33-3,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.0045,0.0045,SW480,MTS,552.516
imidazolium.csv,3-(5-(9H-carbazol-9-yl)pentyl)-1-(4-methylbenzyl)-1H-imidazol-3-ium bromide,1870030-35-5,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(4-METHYLBENZYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00055,0.00055,HL60,MTS,488.473
imidazolium.csv,3-(5-(9H-carbazol-9-yl)pentyl)-1-(4-methylbenzyl)-1H-imidazol-3-ium bromide,1870030-35-5,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(4-METHYLBENZYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00305,0.00305,SMMC-7721,MTS,488.473
imidazolium.csv,3-(5-(9H-carbazol-9-yl)pentyl)-1-(4-methylbenzyl)-1H-imidazol-3-ium bromide,1870030-35-5,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(4-METHYLBENZYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00229,0.00229,A549,MTS,488.473
imidazolium.csv,3-(5-(9H-carbazol-9-yl)pentyl)-1-(4-methylbenzyl)-1H-imidazol-3-ium bromide,1870030-35-5,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(4-METHYLBENZYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00191,0.00191,MCF-7,MTS,488.473
imidazolium.csv,3-(5-(9H-carbazol-9-yl)pentyl)-1-(4-methylbenzyl)-1H-imidazol-3-ium bromide,1870030-35-5,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(4-METHYLBENZYL)-1H-IMIDAZOL-3-IUM BROMIDE,0.00445,0.00445,SW480,MTS,488.473
imidazolium.csv,3-(7-carboxyheptyl)-1-methyl-1H-imidazol-3-ium bromide,952429-64-0,3-(7-CARBOXYHEPTYL)-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,>3.020,3.02,IPC-81,WST-1,305.216
imidazolium.csv,3-(8-hydroxyoctyl)-1-methyl-1H-imidazol-3-ium bromide,952429-65-1,3-(8-HYDROXYOCTYL)-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,0.229,0.229,IPC-81,WST-1,291.233
imidazolium.csv,3-(8-hydroxyoctyl)-1-methyl-1H-imidazol-3-ium chloride,875574-09-7,3-(8-HYDROXYOCTYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,0.194,0.194,B-13,MTT,246.782
imidazolium.csv,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,937720-90-6,3-(CYANOMETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,8,8.0,IPC-81,WST-1,402.298
imidazolium.csv,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium chloride,154312-63-7,3-(CYANOMETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,>20,20.0,IPC-81,WST-1,157.604
imidazolium.csv,3-(ethoxymethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,945996-13-4,3-(ETHOXYMETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,1.6,1.6,IPC-81,WST-1,421.341
imidazolium.csv,3-(ethoxymethyl)-1-methyl-1H-imidazol-3-ium chloride,945996-02-1,3-(ETHOXYMETHYL)-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,4,4.0,IPC-81,WST-1,176.647
imidazolium.csv,3-allyl-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,655249-87-9,3-ALLYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.55,0.55,CCO,WST-1,403.326
imidazolium.csv,3-allyl-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,655249-87-9,3-ALLYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,1.63,1.63,HeLa,MTT,403.326
imidazolium.csv,3-allyl-1-methyl-1H-imidazol-3-ium bromide,31410-07-8,3-ALLYL-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,15,15.0,L929,CellQuanti-Blue,203.083
imidazolium.csv,3-allyl-1-methyl-1H-imidazol-3-ium chloride,65039-10-3,3-ALLYL-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,7.04,7.04,HeLa,MTT,158.632
imidazolium.csv,3-allyl-1-methyl-1H-imidazol-3-ium tetrafluoroborate,851606-63-8,3-ALLYL-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,7.85,7.85,HeLa,MTT,209.983
imidazolium.csv,3-benzyl-1-ethyl-1H-imidazol-3-ium bromide,65039-13-6,3-BENZYL-1-ETHYL-1H-IMIDAZOL-3-IUM BROMIDE,0.22247,0.22247,K562,SRB,267.17
imidazolium.csv,3-benzyl-1-ethyl-1H-imidazol-3-ium bromide,65039-13-6,3-BENZYL-1-ETHYL-1H-IMIDAZOL-3-IUM BROMIDE,>0.3,0.3,SK-OV-3,SRB,267.17
imidazolium.csv,3-benzyl-1-ethyl-1H-imidazol-3-ium bromide,65039-13-6,3-BENZYL-1-ETHYL-1H-IMIDAZOL-3-IUM BROMIDE,>0.3,0.3,DU-145,SRB,267.17
imidazolium.csv,3-benzyl-1-ethyl-1H-imidazol-3-ium bromide,65039-13-6,3-BENZYL-1-ETHYL-1H-IMIDAZOL-3-IUM BROMIDE,>0.3,0.3,MRC-5,SRB,267.17
imidazolium.csv,3-benzyl-1-ethyl-1H-imidazol-3-ium ethyl sulfate,1106947-27-6,3-BENZYL-1-ETHYL-1H-IMIDAZOL-3-IUM ETHYL SULFATE,14.08,14.08,CaCo-2,MTT,312.391
imidazolium.csv,3-benzyl-1-ethyl-1H-imidazol-3-ium ethyl sulfate,1106947-27-6,3-BENZYL-1-ETHYL-1H-IMIDAZOL-3-IUM ETHYL SULFATE,10.37,10.37,CaCo-2,MTT,312.391
imidazolium.csv,3-benzyl-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,433337-24-7,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.31,0.31,CCO,WST-1,453.386
imidazolium.csv,3-benzyl-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,433337-24-7,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.33,0.33,HeLa,MTT,453.386
imidazolium.csv,3-benzyl-1-methyl-1H-imidazol-3-ium bromide,65039-11-4,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,1.82,1.82,HeLa,MTT,253.143
imidazolium.csv,3-benzyl-1-methyl-1H-imidazol-3-ium bromide,65039-11-4,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,0.55,0.55,HeLa,MTT,253.143
imidazolium.csv,3-benzyl-1-methyl-1H-imidazol-3-ium bromide,65039-11-4,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM BROMIDE,0.53,0.53,HeLa,MTT,253.143
imidazolium.csv,3-benzyl-1-methyl-1H-imidazol-3-ium chloride,36443-80-8,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,>1,1.0,IPC-81,WST-1,208.692
imidazolium.csv,3-benzyl-1-methyl-1H-imidazol-3-ium chloride,36443-80-8,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,30.76,30.76,CaCo-2,MTT,208.692
imidazolium.csv,3-benzyl-1-methyl-1H-imidazol-3-ium chloride,36443-80-8,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM CHLORIDE,11.09,11.09,CaCo-2,MTT,208.692
imidazolium.csv,3-benzyl-1-methyl-1H-imidazol-3-ium hexafluorophosphate(V),433337-11-2,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),>1,1.0,IPC-81,WST-1,318.201
imidazolium.csv,3-benzyl-1-methyl-1H-imidazol-3-ium methyl sulfate,1005735-56-7,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM METHYL SULFATE,16.96,16.96,CaCo-2,MTT,284.337
imidazolium.csv,3-benzyl-1-methyl-1H-imidazol-3-ium methyl sulfate,1005735-56-7,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM METHYL SULFATE,14.13,14.13,CaCo-2,MTT,284.337
imidazolium.csv,3-benzyl-1-methyl-1H-imidazol-3-ium tetrafluoroborate,500996-04-3,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,1.4,1.4,HeLa,MTT,260.043
imidazolium.csv,3-benzyl-1-methyl-1H-imidazol-3-ium tetrafluoroborate,500996-04-3,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,0.46,0.46,HeLa,MTT,260.043
imidazolium.csv,3-benzyl-1-methyl-1H-imidazol-3-ium tetrafluoroborate,500996-04-3,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,1.78,1.78,HeLa,MTT,260.043
imidazolium.csv,3-benzyl-1-methyl-1H-imidazol-3-ium tetrafluoroborate,500996-04-3,3-BENZYL-1-METHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,>1,1.0,IPC-81,WST-1,260.043
imidazolium.csv,3-butyl-1-((methylthio)methyl)-1H-imidazol-3-ium chloride,1371548-36-5,3-BUTYL-1-((METHYLTHIO)METHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,>0.5,0.5,HeLa,MTT,220.769
imidazolium.csv,3-butyl-1-((methylthio)methyl)-1H-imidazol-3-ium chloride,1371548-36-5,3-BUTYL-1-((METHYLTHIO)METHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,>0.5,0.5,HeLa,MTT,220.769
imidazolium.csv,3-butyl-1-((methylthio)methyl)-1H-imidazol-3-ium chloride,1371548-36-5,3-BUTYL-1-((METHYLTHIO)METHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,>0.5,0.5,K562,MTT,220.769
imidazolium.csv,3-butyl-1-((methylthio)methyl)-1H-imidazol-3-ium chloride,1371548-36-5,3-BUTYL-1-((METHYLTHIO)METHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,>0.5,0.5,K562,MTT,220.769
imidazolium.csv,3-butyl-1-((methylthio)methyl)-1H-imidazol-3-ium chloride,1371548-36-5,3-BUTYL-1-((METHYLTHIO)METHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,>0.5,0.5,HUVEC,MTT,220.769
imidazolium.csv,3-butyl-1-((methylthio)methyl)-1H-imidazol-3-ium chloride,1371548-36-5,3-BUTYL-1-((METHYLTHIO)METHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,>0.5,0.5,HUVEC,MTT,220.769
imidazolium.csv,3-butyl-1-(methoxymethyl)-1H-imidazol-3-ium chloride,1427172-69-7,3-BUTYL-1-(METHOXYMETHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,>0.5,0.5,HeLa,MTT,204.701
imidazolium.csv,3-butyl-1-(methoxymethyl)-1H-imidazol-3-ium chloride,1427172-69-7,3-BUTYL-1-(METHOXYMETHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,>0.5,0.5,HeLa,MTT,204.701
imidazolium.csv,3-butyl-1-(methoxymethyl)-1H-imidazol-3-ium chloride,1427172-69-7,3-BUTYL-1-(METHOXYMETHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,>0.5,0.5,K562,MTT,204.701
imidazolium.csv,3-butyl-1-(methoxymethyl)-1H-imidazol-3-ium chloride,1427172-69-7,3-BUTYL-1-(METHOXYMETHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,>0.5,0.5,K562,MTT,204.701
imidazolium.csv,3-butyl-1-(methoxymethyl)-1H-imidazol-3-ium chloride,1427172-69-7,3-BUTYL-1-(METHOXYMETHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,>0.5,0.5,HUVEC,MTT,204.701
imidazolium.csv,3-butyl-1-(methoxymethyl)-1H-imidazol-3-ium chloride,1427172-69-7,3-BUTYL-1-(METHOXYMETHYL)-1H-IMIDAZOL-3-IUM CHLORIDE,>0.5,0.5,HUVEC,MTT,204.701
imidazolium.csv,"3-butyl-1,2-dimethyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide",350493-08-2,3-BUTYL-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.85,0.85,NHDF,MTS,433.396
imidazolium.csv,"3-butyl-1,2-dimethyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide",350493-08-2,3-BUTYL-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,0.92,0.92,Jurkat,Flow cytometry (7AAD),433.396
imidazolium.csv,"3-butyl-1,2-dimethyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide",350493-08-2,3-BUTYL-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,2.76,2.76,U937,Flow cytometry (7AAD),433.396
imidazolium.csv,"3-butyl-1,2-dimethyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide",350493-08-2,3-BUTYL-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,5.64,5.64,K562,Flow cytometry (7AAD),433.396
imidazolium.csv,"3-butyl-1,2-dimethyl-1H-imidazol-3-ium hexafluorophosphate(V)",227617-70-1,3-BUTYL-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),6.04,6.04,Jurkat,Flow cytometry (7AAD),298.211
imidazolium.csv,"3-butyl-1,2-dimethyl-1H-imidazol-3-ium hexafluorophosphate(V)",227617-70-1,3-BUTYL-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),14.08,14.08,U937,Flow cytometry (7AAD),298.211
imidazolium.csv,"3-butyl-1,2-dimethyl-1H-imidazol-3-ium hexafluorophosphate(V)",227617-70-1,3-BUTYL-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM HEXAFLUOROPHOSPHATE(V),25.14,25.14,K562,Flow cytometry (7AAD),298.211
imidazolium.csv,"3-butyl-1,2-dimethyl-1H-imidazol-3-ium tetrafluoroborate",402846-78-0,3-BUTYL-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,>6.026,6.026,HT29,MTT,240.053
imidazolium.csv,"3-butyl-1,2-dimethyl-1H-imidazol-3-ium tetrafluoroborate",402846-78-0,3-BUTYL-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,20.83,20.83,Jurkat,Flow cytometry (7AAD),240.053
imidazolium.csv,"3-butyl-1,2-dimethyl-1H-imidazol-3-ium tetrafluoroborate",402846-78-0,3-BUTYL-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,27.08,27.08,U937,Flow cytometry (7AAD),240.053
imidazolium.csv,"3-butyl-1,2-dimethyl-1H-imidazol-3-ium tetrafluoroborate",402846-78-0,3-BUTYL-1 2-DIMETHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,62.49,62.49,K562,Flow cytometry (7AAD),240.053
imidazolium.csv,3-butyl-1-ethyl-1H-imidazol-3-ium ethyl sulfate,516474-07-0,3-BUTYL-1-ETHYL-1H-IMIDAZOL-3-IUM ETHYL SULFATE,8.5,8.5,CaCo-2,MTT,278.374
imidazolium.csv,3-butyl-1-ethyl-1H-imidazol-3-ium ethyl sulfate,516474-07-0,3-BUTYL-1-ETHYL-1H-IMIDAZOL-3-IUM ETHYL SULFATE,13.08,13.08,CaCo-2,MTT,278.374
imidazolium.csv,3-butyl-1-ethyl-1H-imidazol-3-ium tetrafluoroborate,581101-91-9,3-BUTYL-1-ETHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,>1,1.0,IPC-81,WST-1,240.053
imidazolium.csv,3-butyl-1-ethyl-1H-imidazol-3-ium tetrafluoroborate,581101-91-9,3-BUTYL-1-ETHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,1.82,1.82,IPC-81,WST-1,240.053
imidazolium.csv,3-butyl-1-ethyl-1H-imidazol-3-ium tetrafluoroborate,581101-91-9,3-BUTYL-1-ETHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,3.4,3.4,HeLa,WST-1,240.053
imidazolium.csv,3-butyl-1-ethyl-1H-imidazol-3-ium tetrafluoroborate,581101-91-9,3-BUTYL-1-ETHYL-1H-IMIDAZOL-3-IUM TETRAFLUOROBORATE,22.9,22.9,HeLa,WST-1,240.053
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium (T-4)-tetracarbonylcobaltate,385384-39-4,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM (T-4)-TETRACARBONYLCOBALTATE,0.28,0.28,IPC-81,WST-1,310.19
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium 2-(2-methoxyethoxy)ethyl sulfate,595565-54-1,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-(2-METHOXYETHOXY)ETHYL SULFATE,1.4,1.4,IPC-81,WST-1,338.426
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium 2-(4-isobutylphenyl)propanoate,1289675-16-6,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-(4-ISOBUTYLPHENYL)PROPANOATE,2.071,2.071,HaCat,MTT,344.499
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium 2-hydroxybenzoate,868671-35-6,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,0.64,0.64,3215 LS,MTS,276.336
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium 2-hydroxybenzoate,868671-35-6,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,4.34,4.34,CaCo-2,MTS,276.336
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium 2-hydroxybenzoate,868671-35-6,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,0.02754,0.02754,MRC-5,MTT,276.336
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium 2-hydroxybenzoate,868671-35-6,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,>0.1,0.1,MCF-7,MTT,276.336
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium 2-hydroxybenzoate,868671-35-6,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,>0.1,0.1,MDA-MB-231,MTT,276.336
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium 2-hydroxybenzoate,868671-35-6,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,>0.1,0.1,PC3,MTT,276.336
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium 2-hydroxybenzoate,868671-35-6,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,0.07546,0.07546,HeLa,MTT,276.336
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium 2-hydroxybenzoate,868671-35-6,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,0.01489,0.01489,HT29,MTT,276.336
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium 2-hydroxybenzoate,868671-35-6,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYBENZOATE,>0.1,0.1,A549,MTT,276.336
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium 2-hydroxypropanoate,878132-20-8,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYPROPANOATE,19.16,19.16,CaCo-2,MTS,228.292
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium 2-hydroxypropanoate,878132-20-8,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 2-HYDROXYPROPANOATE,33.65,33.65,NIH/3T3,MTS,228.292
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium 4-methylbenzenesulfonate,410522-18-8,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 4-METHYLBENZENESULFONATE,1.55,1.55,IPC-81,WST-1,310.419
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium 4-methylbenzenesulfonate,410522-18-8,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM 4-METHYLBENZENESULFONATE,1.9,1.9,IPC-81,WST-1,310.419
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium acetate,284049-75-8,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM ACETATE,32.78,32.78,U937,Flow cytometry (7AAD),198.266
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium acetate,284049-75-8,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM ACETATE,37.82,37.82,Jurkat,Flow cytometry (7AAD),198.266
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium acetate,284049-75-8,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM ACETATE,20.17,20.17,HL60,Flow cytometry (7AAD),198.266
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium acetate,284049-75-8,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM ACETATE,80.69,80.69,K562,Flow cytometry (7AAD),198.266
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium acetate,284049-75-8,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM ACETATE,284.11,284.11,HEK293,PrestoBlue,198.266
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium acetate,284049-75-8,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM ACETATE,130.05,130.05,A549,PrestoBlue,198.266
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium acetate,284049-75-8,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM ACETATE,123.58,123.58,A2780,PrestoBlue,198.266
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium acetate,284049-75-8,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM ACETATE,9.721,9.721,Colo320HSR,MTS,198.266
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium acetate,284049-75-8,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM ACETATE,0.555,0.555,CaCo-2,MTS,198.266
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium acetate,284049-75-8,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM ACETATE,5.2,5.2,NHDF,MTS,198.266
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,174899-83-3,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,3.81,3.81,U937,Flow cytometry (7AAD),419.369
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,174899-83-3,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,2.38,2.38,Jurkat,Flow cytometry (7AAD),419.369
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,174899-83-3,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,1.9,1.9,HL60,Flow cytometry (7AAD),419.369
imidazolium.csv,3-butyl-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)imide,174899-83-3,3-BUTYL-1-METHYL-1H-IMIDAZOL-3-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,5.24,5.24,K562,Flow cytometry (7AAD),419.369
