Name,CAS,Clean_Name,Source_File
"trihexyl(tetradecyl)phosphonium (1R,3aS,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bR)-9-hydroxy-5a,5b,8,8,11a-pentamethyl-1-(prop-1-en-2-yl)icosahydro-3aH-cyclopenta[a]chrysene-3a-carboxylate",,TRIHEXYL(TETRADECYL)PHOSPHONIUM (1R 3AS 5AR 5BR 7AR 9S 11AR 11BR 13AR 13BR)-9-HYDROXY-5A 5B 8 8 11A-PENTAMETHYL-1-(PROP-1-EN-2-YL)ICOSAHYDRO-3AH-CYCLOPENTA A CHRYSENE-3A-CARBOXYLATE,phosphonium.csv
"trihexyl(tetradecyl)phosphonium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",1418122-67-4,TRIHEXYL(TETRADECYL)PHOSPHONIUM (2S 5R 6R)-6-((R)-2-AMINO-2-PHENYLACETAMIDO)-3 3-DIMETHYL-7-OXO-4-THIA-1-AZABICYCLO 3 2 0 HEPTANE-2-CARBOXYLATE,phosphonium.csv
trihexyl(tetradecyl)phosphonium bis((trifluoromethyl)sulfonyl)imide,460092-03-9,TRIHEXYL(TETRADECYL)PHOSPHONIUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,phosphonium.csv
trihexyl(tetradecyl)phosphonium chloride,258864-54-9,TRIHEXYL(TETRADECYL)PHOSPHONIUM CHLORIDE,phosphonium.csv
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),374683-44-0,TRIHEXYL(TETRADECYL)PHOSPHONIUM HEXAFLUOROPHOSPHATE(V),phosphonium.csv
trihexyl(tetradecyl)phosphonium tetrachloroferrate(III),1010075-47-4,TRIHEXYL(TETRADECYL)PHOSPHONIUM TETRACHLOROFERRATE(III),phosphonium.csv
trihexyl(tetradecyl)phosphonium tetrafluoroborate,374683-55-3,TRIHEXYL(TETRADECYL)PHOSPHONIUM TETRAFLUOROBORATE,phosphonium.csv
tris(4-(dimethylamino)phenyl)(3-iodopropyl)phosphonium iodide,175552-05-3,TRIS(4-(DIMETHYLAMINO)PHENYL)(3-IODOPROPYL)PHOSPHONIUM IODIDE,phosphonium.csv
tris(4-(dimethylamino)phenyl)(5-hydrazinyl-5-oxopentyl)phosphonium chloride,126618-51-7,TRIS(4-(DIMETHYLAMINO)PHENYL)(5-HYDRAZINYL-5-OXOPENTYL)PHOSPHONIUM CHLORIDE,phosphonium.csv
tris(4-fluorophenyl)(2-(methoxycarbonyl)allyl)phosphonium bromide,2664079-61-0,TRIS(4-FLUOROPHENYL)(2-(METHOXYCARBONYL)ALLYL)PHOSPHONIUM BROMIDE,phosphonium.csv
tri-tert-butyl(dodecyl)phosphonium bromide,,TRI-TERT-BUTYL(DODECYL)PHOSPHONIUM BROMIDE,phosphonium.csv
tri-tert-butyl(dodecyl)phosphonium tetrafluoroborate,,TRI-TERT-BUTYL(DODECYL)PHOSPHONIUM TETRAFLUOROBORATE,phosphonium.csv
tri-tert-butyl(heptadecyl)phosphonium bromide,,TRI-TERT-BUTYL(HEPTADECYL)PHOSPHONIUM BROMIDE,phosphonium.csv
tri-tert-butyl(heptadecyl)phosphonium tetrafluoroborate,,TRI-TERT-BUTYL(HEPTADECYL)PHOSPHONIUM TETRAFLUOROBORATE,phosphonium.csv
tri-tert-butyl(hexadecyl)phosphonium bromide,,TRI-TERT-BUTYL(HEXADECYL)PHOSPHONIUM BROMIDE,phosphonium.csv
tri-tert-butyl(hexadecyl)phosphonium tetrafluoroborate,,TRI-TERT-BUTYL(HEXADECYL)PHOSPHONIUM TETRAFLUOROBORATE,phosphonium.csv
tri-tert-butyl(icosyl)phosphonium bromide,,TRI-TERT-BUTYL(ICOSYL)PHOSPHONIUM BROMIDE,phosphonium.csv
tri-tert-butyl(icosyl)phosphonium tetrafluoroborate,,TRI-TERT-BUTYL(ICOSYL)PHOSPHONIUM TETRAFLUOROBORATE,phosphonium.csv
tri-tert-butyl(octadecyl)phosphonium bromide,,TRI-TERT-BUTYL(OCTADECYL)PHOSPHONIUM BROMIDE,phosphonium.csv
tri-tert-butyl(octadecyl)phosphonium tetrafluoroborate,,TRI-TERT-BUTYL(OCTADECYL)PHOSPHONIUM TETRAFLUOROBORATE,phosphonium.csv
tri-tert-butyl(pentadecyl)phosphonium bromide,,TRI-TERT-BUTYL(PENTADECYL)PHOSPHONIUM BROMIDE,phosphonium.csv
tri-tert-butyl(pentadecyl)phosphonium tetrafluoroborate,,TRI-TERT-BUTYL(PENTADECYL)PHOSPHONIUM TETRAFLUOROBORATE,phosphonium.csv
tri-tert-butyl(tetradecyl)phosphonium bromide,,TRI-TERT-BUTYL(TETRADECYL)PHOSPHONIUM BROMIDE,phosphonium.csv
tri-tert-butyl(tetradecyl)phosphonium tetrafluoroborate,,TRI-TERT-BUTYL(TETRADECYL)PHOSPHONIUM TETRAFLUOROBORATE,phosphonium.csv
tri-tert-butyl(tridecyl)phosphonium bromide,,TRI-TERT-BUTYL(TRIDECYL)PHOSPHONIUM BROMIDE,phosphonium.csv
tri-tert-butyl(tridecyl)phosphonium tetrafluoroborate,,TRI-TERT-BUTYL(TRIDECYL)PHOSPHONIUM TETRAFLUOROBORATE,phosphonium.csv
tri-tert-butyl(undecyl)phosphonium bromide,,TRI-TERT-BUTYL(UNDECYL)PHOSPHONIUM BROMIDE,phosphonium.csv
tri-tert-butyl(undecyl)phosphonium tetrafluoroborate,,TRI-TERT-BUTYL(UNDECYL)PHOSPHONIUM TETRAFLUOROBORATE,phosphonium.csv
1-(2-hydroxyethyl)-1-methyl-4-palmitoylpiperazin-1-ium bromide,1630976-61-2,1-(2-HYDROXYETHYL)-1-METHYL-4-PALMITOYLPIPERAZIN-1-IUM BROMIDE,piperazinium.csv
1-(2-hydroxyethyl)-1-methyl-4-palmitoylpiperazin-1-ium chloride,1630976-60-1,1-(2-HYDROXYETHYL)-1-METHYL-4-PALMITOYLPIPERAZIN-1-IUM CHLORIDE,piperazinium.csv
1-(2-hydroxyethyl)-1-methyl-4-tetradecanoylpiperazin-1-ium bromide,1630976-59-8,1-(2-HYDROXYETHYL)-1-METHYL-4-TETRADECANOYLPIPERAZIN-1-IUM BROMIDE,piperazinium.csv
1-(2-hydroxyethyl)-1-methyl-4-tetradecanoylpiperazin-1-ium chloride,1630976-58-7,1-(2-HYDROXYETHYL)-1-METHYL-4-TETRADECANOYLPIPERAZIN-1-IUM CHLORIDE,piperazinium.csv
"1,4-dimethylpiperazine-1,4-diium tetrafluoroborate",21330-46-1,1 4-DIMETHYLPIPERAZINE-1 4-DIIUM TETRAFLUOROBORATE,piperazinium.csv
"1-butyl-1,4-dimethylpiperazin-1-ium iodide",67326-28-7,1-BUTYL-1 4-DIMETHYLPIPERAZIN-1-IUM IODIDE,piperazinium.csv
"1-ethyl-1,4-dimethylpiperazin-1-ium iodide",138370-03-3,1-ETHYL-1 4-DIMETHYLPIPERAZIN-1-IUM IODIDE,piperazinium.csv
1-ethylpiperazin-1-ium 2-hydroxypropanoate,1363691-12-6,1-ETHYLPIPERAZIN-1-IUM 2-HYDROXYPROPANOATE,piperazinium.csv
1-ethylpiperazin-1-ium tetrafluoroborate,1803146-18-0,1-ETHYLPIPERAZIN-1-IUM TETRAFLUOROBORATE,piperazinium.csv
1-methylpiperazin-1-ium 2-hydroxypropanoate,1363909-90-3,1-METHYLPIPERAZIN-1-IUM 2-HYDROXYPROPANOATE,piperazinium.csv
4-phenylpiperazin-1-ium 2-hydroxypropanoate,23168-92-5,4-PHENYLPIPERAZIN-1-IUM 2-HYDROXYPROPANOATE,piperazinium.csv
4-phenylpiperazin-1-ium tetrafluoroborate,1803146-19-1,4-PHENYLPIPERAZIN-1-IUM TETRAFLUOROBORATE,piperazinium.csv
1-(2-ethoxyethyl)-1-methylpiperidin-1-ium bis((trifluoromethyl)sulfonyl)imide,663628-45-3,1-(2-ETHOXYETHYL)-1-METHYLPIPERIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,piperidinium.csv
1-(2-ethoxyethyl)-1-methylpiperidin-1-ium bromide,663628-44-2,1-(2-ETHOXYETHYL)-1-METHYLPIPERIDIN-1-IUM BROMIDE,piperidinium.csv
1-(2-hydroxyethyl)-1-methylpiperidin-1-ium bis((trifluoromethyl)sulfonyl)imide,757212-03-6,1-(2-HYDROXYETHYL)-1-METHYLPIPERIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,piperidinium.csv
1-(2-hydroxyethyl)-1-methylpiperidin-1-ium iodide,67889-35-4,1-(2-HYDROXYETHYL)-1-METHYLPIPERIDIN-1-IUM IODIDE,piperidinium.csv
1-(2-methoxyethyl)-1-methylpiperidin-1-ium bis((trifluoromethyl)sulfonyl)imide,873583-83-6,1-(2-METHOXYETHYL)-1-METHYLPIPERIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,piperidinium.csv
1-(2-methoxyethyl)-1-methylpiperidin-1-ium bromide,886439-37-8,1-(2-METHOXYETHYL)-1-METHYLPIPERIDIN-1-IUM BROMIDE,piperidinium.csv
1-(3-cyanopropyl)-1-methylpiperidin-1-ium bis((trifluoromethyl)sulfonyl)imide,1040381-06-3,1-(3-CYANOPROPYL)-1-METHYLPIPERIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,piperidinium.csv
1-(3-hydroxypropyl)-1-methylpiperidin-1-ium bis((trifluoromethyl)sulfonyl)imide,1049751-96-3,1-(3-HYDROXYPROPYL)-1-METHYLPIPERIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,piperidinium.csv
1-(3-hydroxypropyl)-1-methylpiperidin-1-ium chloride,1334291-67-6,1-(3-HYDROXYPROPYL)-1-METHYLPIPERIDIN-1-IUM CHLORIDE,piperidinium.csv
1-(3-methoxypropyl)-1-methylpiperidin-1-ium bis((trifluoromethyl)sulfonyl)imide,1049751-95-2,1-(3-METHOXYPROPYL)-1-METHYLPIPERIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,piperidinium.csv
1-(3-methoxypropyl)-1-methylpiperidin-1-ium chloride,1012794-04-5,1-(3-METHOXYPROPYL)-1-METHYLPIPERIDIN-1-IUM CHLORIDE,piperidinium.csv
"1-(4,5-bis(methylthio)pentyl)-1-methylpiperidin-1-ium bis((trifluoromethyl)sulfonyl)imide",952417-11-7,1-(4 5-BIS(METHYLTHIO)PENTYL)-1-METHYLPIPERIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,piperidinium.csv
1-(cyanomethyl)-1-methylpiperidin-1-ium bis((trifluoromethyl)sulfonyl)imide,1309983-34-3,1-(CYANOMETHYL)-1-METHYLPIPERIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,piperidinium.csv
1-(cyanomethyl)-1-methylpiperidin-1-ium chloride,194986-67-9,1-(CYANOMETHYL)-1-METHYLPIPERIDIN-1-IUM CHLORIDE,piperidinium.csv
1-(ethoxymethyl)-1-methylpiperidin-1-ium bis((trifluoromethyl)sulfonyl)imide,1049751-93-0,1-(ETHOXYMETHYL)-1-METHYLPIPERIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,piperidinium.csv
1-(ethoxymethyl)-1-methylpiperidin-1-ium chloride,1012794-08-9,1-(ETHOXYMETHYL)-1-METHYLPIPERIDIN-1-IUM CHLORIDE,piperidinium.csv
1-butyl-1-methylpiperidin-1-ium bis((trifluoromethyl)sulfonyl)imide,623580-02-9,1-BUTYL-1-METHYLPIPERIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,piperidinium.csv
1-butyl-1-methylpiperidin-1-ium bromide,94280-72-5,1-BUTYL-1-METHYLPIPERIDIN-1-IUM BROMIDE,piperidinium.csv
1-ethyl-1-methylpiperidin-1-ium bromide,54644-39-2,1-ETHYL-1-METHYLPIPERIDIN-1-IUM BROMIDE,piperidinium.csv
1-methyl-1-octylpiperidin-1-ium bis((trifluoromethyl)sulfonyl)imide,887607-28-5,1-METHYL-1-OCTYLPIPERIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,piperidinium.csv
1-methyl-1-octylpiperidin-1-ium bromide,927021-41-8,1-METHYL-1-OCTYLPIPERIDIN-1-IUM BROMIDE,piperidinium.csv
1-methyl-1-octylpiperidin-1-ium tetrafluoroborate,1032100-79-0,1-METHYL-1-OCTYLPIPERIDIN-1-IUM TETRAFLUOROBORATE,piperidinium.csv
1-methyl-1-octylpiperidin-1-ium trifluoromethanesulfonate,1031253-96-9,1-METHYL-1-OCTYLPIPERIDIN-1-IUM TRIFLUOROMETHANESULFONATE,piperidinium.csv
1-methyl-1-octylpiperidin-1-ium  dicyanamide,1031253-94-7,1-METHYL-1-OCTYLPIPERIDIN-1-IUM DICYANAMIDE,piperidinium.csv
1-methyl-1-propylpiperidin-1-ium bromide,88840-42-0,1-METHYL-1-PROPYLPIPERIDIN-1-IUM BROMIDE,piperidinium.csv
"((3-hydroxypyridine-1-ium-2,6-diyl)bis(methylene))bis(tri(thiophen-2-yl)phosphonium) chloride",2043361-99-3,((3-HYDROXYPYRIDINE-1-IUM-2 6-DIYL)BIS(METHYLENE))BIS(TRI(THIOPHEN-2-YL)PHOSPHONIUM) CHLORIDE,polycharged.csv
"((3-hydroxypyridine-1-ium-2,6-diyl)bis(methylene))bis(tributylphosphonium) chloride",2043361-95-9,((3-HYDROXYPYRIDINE-1-IUM-2 6-DIYL)BIS(METHYLENE))BIS(TRIBUTYLPHOSPHONIUM) CHLORIDE,polycharged.csv
"((3-hydroxypyridine-1-ium-2,6-diyl)bis(methylene))bis(triphenylphosphonium) chloride",2043361-93-7,((3-HYDROXYPYRIDINE-1-IUM-2 6-DIYL)BIS(METHYLENE))BIS(TRIPHENYLPHOSPHONIUM) CHLORIDE,polycharged.csv
"((3-hydroxypyridine-1-ium-2,6-diyl)bis(methylene))bis(tri-p-tolylphosphonium) chloride",2043361-97-1,((3-HYDROXYPYRIDINE-1-IUM-2 6-DIYL)BIS(METHYLENE))BIS(TRI-P-TOLYLPHOSPHONIUM) CHLORIDE,polycharged.csv
"((3-hydroxypyridine-1-ium-2,6-diyl)bis(methylene))bis(tris(4-fluorophenyl)phosphonium) chloride",2043362-01-0,((3-HYDROXYPYRIDINE-1-IUM-2 6-DIYL)BIS(METHYLENE))BIS(TRIS(4-FLUOROPHENYL)PHOSPHONIUM) CHLORIDE,polycharged.csv
"(E)-1-(2-(4-chlorophenyl)-2-oxoethyl)-3-((2-(1-(2-(4-chlorophenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium 2,2,2-trifluoroacetate",,(E)-1-(2-(4-CHLOROPHENYL)-2-OXOETHYL)-3-((2-(1-(2-(4-CHLOROPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM 2 2 2-TRIFLUOROACETATE,polycharged.csv
(E)-1-(2-(4-chlorophenyl)-2-oxoethyl)-3-((2-(1-(2-(4-chlorophenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium bromide,,(E)-1-(2-(4-CHLOROPHENYL)-2-OXOETHYL)-3-((2-(1-(2-(4-CHLOROPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM BROMIDE,polycharged.csv
(E)-1-(2-(4-chlorophenyl)-2-oxoethyl)-3-((2-(1-(2-(4-chlorophenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium hexafluorophosphate(V),,(E)-1-(2-(4-CHLOROPHENYL)-2-OXOETHYL)-3-((2-(1-(2-(4-CHLOROPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM HEXAFLUOROPHOSPHATE(V),polycharged.csv
(E)-1-(2-(4-chlorophenyl)-2-oxoethyl)-3-((2-(1-(2-(4-chlorophenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium tetrafluoroborate,,(E)-1-(2-(4-CHLOROPHENYL)-2-OXOETHYL)-3-((2-(1-(2-(4-CHLOROPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM TETRAFLUOROBORATE,polycharged.csv
"(E)-1-(2-(4-chlorophenyl)-2-oxoethyl)-4-((2-(1-(2-(4-chlorophenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium 2,2,2-trifluoroacetate",,(E)-1-(2-(4-CHLOROPHENYL)-2-OXOETHYL)-4-((2-(1-(2-(4-CHLOROPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM 2 2 2-TRIFLUOROACETATE,polycharged.csv
(E)-1-(2-(4-chlorophenyl)-2-oxoethyl)-4-((2-(1-(2-(4-chlorophenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium bromide,,(E)-1-(2-(4-CHLOROPHENYL)-2-OXOETHYL)-4-((2-(1-(2-(4-CHLOROPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM BROMIDE,polycharged.csv
(E)-1-(2-(4-chlorophenyl)-2-oxoethyl)-4-((2-(1-(2-(4-chlorophenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium hexafluorophosphate(V),,(E)-1-(2-(4-CHLOROPHENYL)-2-OXOETHYL)-4-((2-(1-(2-(4-CHLOROPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM HEXAFLUOROPHOSPHATE(V),polycharged.csv
(E)-1-(2-(4-chlorophenyl)-2-oxoethyl)-4-((2-(1-(2-(4-chlorophenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium tetrafluoroborate,,(E)-1-(2-(4-CHLOROPHENYL)-2-OXOETHYL)-4-((2-(1-(2-(4-CHLOROPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM TETRAFLUOROBORATE,polycharged.csv
"(E)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-3-((2-(1-(2-(4-methoxyphenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium 2,2,2-trifluoroacetate",,(E)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-3-((2-(1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM 2 2 2-TRIFLUOROACETATE,polycharged.csv
(E)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-3-((2-(1-(2-(4-methoxyphenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium bromide,2869115-61-5,(E)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-3-((2-(1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM BROMIDE,polycharged.csv
(E)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-3-((2-(1-(2-(4-methoxyphenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium hexafluorophosphate(V),2869115-64-8,(E)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-3-((2-(1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM HEXAFLUOROPHOSPHATE(V),polycharged.csv
(E)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-3-((2-(1-(2-(4-methoxyphenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium tetrafluoroborate,2869115-67-1,(E)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-3-((2-(1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM TETRAFLUOROBORATE,polycharged.csv
"(E)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-4-((2-(1-(2-(4-methoxyphenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium 2,2,2-trifluoroacetate",,(E)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-4-((2-(1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM 2 2 2-TRIFLUOROACETATE,polycharged.csv
(E)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-4-((2-(1-(2-(4-methoxyphenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium bromide,,(E)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-4-((2-(1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM BROMIDE,polycharged.csv
(E)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-4-((2-(1-(2-(4-methoxyphenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium hexafluorophosphate(V),,(E)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-4-((2-(1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM HEXAFLUOROPHOSPHATE(V),polycharged.csv
(E)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-4-((2-(1-(2-(4-methoxyphenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium tetrafluoroborate,,(E)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-4-((2-(1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM TETRAFLUOROBORATE,polycharged.csv
"(E)-1-(2-(4-nitrophenyl)-2-oxoethyl)-3-((2-(1-(2-(4-nitrophenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium 2,2,2-trifluoroacetate",,(E)-1-(2-(4-NITROPHENYL)-2-OXOETHYL)-3-((2-(1-(2-(4-NITROPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM 2 2 2-TRIFLUOROACETATE,polycharged.csv
(E)-1-(2-(4-nitrophenyl)-2-oxoethyl)-3-((2-(1-(2-(4-nitrophenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium bromide,,(E)-1-(2-(4-NITROPHENYL)-2-OXOETHYL)-3-((2-(1-(2-(4-NITROPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM BROMIDE,polycharged.csv
(E)-1-(2-(4-nitrophenyl)-2-oxoethyl)-3-((2-(1-(2-(4-nitrophenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium hexafluorophosphate(V),,(E)-1-(2-(4-NITROPHENYL)-2-OXOETHYL)-3-((2-(1-(2-(4-NITROPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM HEXAFLUOROPHOSPHATE(V),polycharged.csv
(E)-1-(2-(4-nitrophenyl)-2-oxoethyl)-3-((2-(1-(2-(4-nitrophenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium tetrafluoroborate,,(E)-1-(2-(4-NITROPHENYL)-2-OXOETHYL)-3-((2-(1-(2-(4-NITROPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM TETRAFLUOROBORATE,polycharged.csv
"(E)-1-(2-(4-nitrophenyl)-2-oxoethyl)-4-((2-(1-(2-(4-nitrophenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium 2,2,2-trifluoroacetate",,(E)-1-(2-(4-NITROPHENYL)-2-OXOETHYL)-4-((2-(1-(2-(4-NITROPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM 2 2 2-TRIFLUOROACETATE,polycharged.csv
(E)-1-(2-(4-nitrophenyl)-2-oxoethyl)-4-((2-(1-(2-(4-nitrophenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium bromide,,(E)-1-(2-(4-NITROPHENYL)-2-OXOETHYL)-4-((2-(1-(2-(4-NITROPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM BROMIDE,polycharged.csv
(E)-1-(2-(4-nitrophenyl)-2-oxoethyl)-4-((2-(1-(2-(4-nitrophenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium hexafluorophosphate(V),,(E)-1-(2-(4-NITROPHENYL)-2-OXOETHYL)-4-((2-(1-(2-(4-NITROPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM HEXAFLUOROPHOSPHATE(V),polycharged.csv
(E)-1-(2-(4-nitrophenyl)-2-oxoethyl)-4-((2-(1-(2-(4-nitrophenyl)-2-oxoethyl)pyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium tetrafluoroborate,,(E)-1-(2-(4-NITROPHENYL)-2-OXOETHYL)-4-((2-(1-(2-(4-NITROPHENYL)-2-OXOETHYL)PYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM TETRAFLUOROBORATE,polycharged.csv
"(E)-1-decyl-3-((2-(1-decylpyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium 2,2,2-trifluoroacetate",2747209-40-9,(E)-1-DECYL-3-((2-(1-DECYLPYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM 2 2 2-TRIFLUOROACETATE,polycharged.csv
(E)-1-decyl-3-((2-(1-decylpyridin-1-ium-4-carbonyl)hydrazono)methyl)pyridin-1-ium hexafluorophosphate(V),2747209-38-5,(E)-1-DECYL-3-((2-(1-DECYLPYRIDIN-1-IUM-4-CARBONYL)HYDRAZONO)METHYL)PYRIDIN-1-IUM HEXAFLUOROPHOSPHATE(V),polycharged.csv
